,Listing Type,Address,Prices,Lat,Lon,Zip,Sq Ft,Beds,Baths,Price per Square Foot
5924,For Sale,"2295 W 52nd Ave in Berkley, Denver, 80221",625000.0,39.791194,-105.014214,80221.0,2047.0,3.0,4,305.3248656570591
5925,For Sale,"2285 W 52nd Ave in Berkley, Denver, 80221",625000.0,39.791194,-105.014178,80221.0,2047.0,3.0,4,305.3248656570591
5926,For Sale,"2275 W 52nd Ave in Berkley, Denver, 80221",680000.0,39.791193,-105.014142,80221.0,2085.0,3.0,4,326.1390887290168
5927,For Sale,"3460 W 62nd Ave in Berkley, Denver, 80221",1299000.0,39.808522,-105.032317,80221.0,3584.0,5.0,5,362.44419642857144
5928,For Sale,"2859 W Parkside Pl in Northwest Denver, Denver, 80221",484900.0,39.791584,-105.023051,80221.0,1482.0,2.0,3,327.1929824561403
5929,For Sale,"8330 Zuni St Apt 107, Denver, 80221",165000.0,39.847462,-105.015124,80221.0,730.0,1.0,1,226.02739726027397
5931,For Sale,"5331 Tejon St in Berkley, Denver, 80221",594000.0,39.793223,-105.011446,80221.0,2322.0,6.0,3,255.8139534883721
5932,For Sale,"1520 W 52nd Ave in Northwest Denver, Denver, 80221",319900.0,39.790813,-105.00556,80221.0,1120.0,3.0,2,285.625
5933,For Sale,"1990 W 66th Pl in Midtown at Clear Creek, Denver, 80221",549900.0,39.817278,-105.010926,80221.0,1750.0,2.0,3,314.22857142857146
5936,For Sale,"2891 W Parkside Pl in Northwest Denver, Denver, 80221",495000.0,39.791584,-105.023051,80221.0,1527.0,2.0,3,324.16502946954813
5938,For Sale,"1032 S Harlan Way in Harlan Heights, Lakewood, 80226",340000.0,39.698064,-105.063052,80226.0,2106.0,4.0,2,161.44349477682812
5939,For Sale,"7220 W Bonfils Ln Unit 406 in Belmar, Lakewood, 80226",374900.0,39.708127,-105.077541,80226.0,941.0,1.0,1,398.4059511158342
5940,For Sale,"9241 W Virginia Pl in Alameda Homes, Lakewood, 80226",525000.0,39.708759,-105.101423,80226.0,2286.0,3.0,3,229.65879265091863
5941,For Sale,"1090 S Estes Ct in Belmar Gardens, Lakewood, 80226",425000.0,39.696868,-105.095937,80226.0,1160.0,3.0,1,366.37931034482756
5942,For Sale,"320 S Ames St Apt 6 in Martindale, Lakewood, 80226",130000.0,39.710557,-105.054147,80226.0,665.0,1.0,1,195.48872180451127
5943,For Sale,"7050 W Cedar Ave Apt 206 in North Alameda, Lakewood, 80226",289900.0,39.712302,-105.075136,80226.0,1344.0,3.0,2,215.69940476190476
5944,For Sale,"190 S Benton St in Lakewood Terrace, Lakewood, 80226",409000.0,39.713321,-105.055615,80226.0,1955.0,4.0,2,209.2071611253197
5945,For Sale,"11234 W Ford Dr in West Star, Lakewood, 80226",650000.0,39.697388,-105.121158,80226.0,4512.0,6.0,4,144.06028368794327
5946,For Sale,"6392 W Byers Pl in North Alameda, Lakewood, 80226",315000.0,39.7123,-105.066987,80226.0,1166.0,2.0,3,270.15437392795883
5947,For Sale,"103 S Vance Ct in The Villa Homes, Lakewood, 80226",355000.0,39.714696,-105.079157,80226.0,1402.0,2.0,2,253.20970042796006
5948,For Sale,"5380 W 4th Ave in North Alameda, Lakewood, 80226",375000.0,39.722927,-105.056169,80226.0,1794.0,4.0,2,209.03010033444815
5949,For Sale,"491 S Otis St in Martindale, Lakewood, 80226",425000.0,39.707319,-105.071303,80226.0,3120.0,3.0,3,136.21794871794873
5950,For Sale,"7007 W Virginia Ave in Belmar, Lakewood, 80226",507000.0,39.707215,-105.074281,80226.0,1731.0,3.0,4,292.894280762565
5951,For Sale,"350 S Kendall St in South Alameda, Lakewood, 80226",435000.0,39.710115,-105.065617,80226.0,2186.0,4.0,2,198.9935956084172
5952,For Sale,"7201 W Bayaud Pl in O'Kane Park, Lakewood, 80226",525000.0,39.715994,-105.077097,80226.0,3254.0,4.0,3,161.339889366933
5953,For Sale,"5555 W Kentucky Ave in South Alameda, Lakewood, 80226",332000.0,39.700587,-105.058934,80226.0,1221.0,2.0,1,271.9082719082719
5954,For Sale,"985 S Miller St Apt 101 in Glennon Heights, Lakewood, 80226",239900.0,39.698209,-105.115064,80226.0,829.0,2.0,1,289.3848009650181
5955,For Sale,"400 S Ames St in South Alameda, Lakewood, 80226",475000.0,39.709877,-105.054134,80226.0,1484.0,4.0,2,320.0808625336927
5956,For Sale,"6960 W 4th Ave in O'Kane Park, Lakewood, 80226",425000.0,39.722909,-105.073975,80226.0,1290.0,3.0,2,329.4573643410853
5957,For Sale,"382 Vance St in O'Kane Park, Lakewood, 80226",384900.0,39.722839,-105.078939,80226.0,1830.0,2.0,3,210.327868852459
5958,For Sale,"110 S Fenton St in North Alameda, Lakewood, 80226",395000.0,39.714733,-105.060642,80226.0,1326.0,3.0,2,297.8883861236802
5959,For Sale,"234 S Brentwood St Apt 306 in West Alameda Heights, Lakewood, 80226",186900.0,39.712381,-105.08973,80226.0,813.0,2.0,1,229.88929889298893
5960,For Sale,"540 S Pierce St in South Alameda, Lakewood, 80226",500000.0,39.706134,-105.071739,80226.0,2920.0,4.0,3,171.23287671232876
5962,For Sale,"536 Vance St in North Alameda, Lakewood, 80226",357000.0,39.724783,-105.078106,80226.0,1938.0,2.0,3,184.21052631578948
5963,For Sale,"565 Saulsbury St in North Alameda, Lakewood, 80226",425000.0,39.724727,-105.075872,80226.0,1303.0,3.0,2,326.1703760552571
5964,For Sale,"554 S Flower St in Belmar Park, Lakewood, 80226",463000.0,39.706258,-105.099208,80226.0,1765.0,4.0,2,262.3229461756374
5965,For Sale,"815 S Field St in Belmar Park, Lakewood, 80226",460000.0,39.701965,-105.098316,80226.0,1994.0,4.0,3,230.69207622868606
5966,For Sale,"8815 W 2nd Ave in Creighton, Lakewood, 80226",699000.0,39.721017,-105.095718,80226.0,3535.0,4.0,3,197.73691654879772
5967,For Sale,"38 Harlan St in North Alameda, Lakewood, 80226",274000.0,39.717493,-105.062256,80226.0,1131.0,2.0,3,242.263483642794
5968,For Sale,"416 Balsam St in Creighton, Lakewood, 80226",399000.0,39.722648,-105.088257,80226.0,1922.0,3.0,2,207.59625390218523
5969,For Sale,"5340 W Bayaud Ave in North Alameda, Lakewood, 80226",450000.0,39.714773,-105.055196,80226.0,2890.0,5.0,3,155.70934256055364
5971,For Sale,"381 S Ames St Apt F205 in South Alameda, Lakewood, 80226",195000.0,39.709159,-105.054354,80226.0,945.0,2.0,2,206.34920634920636
5972,For Sale,"462 S Lamar Ct in South Alameda, Lakewood, 80226",415000.0,39.707153,-105.067604,80226.0,1834.0,3.0,2,226.2813522355507
5973,For Sale,"6993 W Virginia Ave in South Alameda, Lakewood, 80226",512000.0,39.707214,-105.074062,80226.0,2132.0,4.0,3,240.1500938086304
5974,For Sale,"7240 W Custer Ave Unit 319 in South Alameda, Lakewood, 80226",340000.0,39.705949,-105.077061,80226.0,1036.0,2.0,2,328.18532818532816
5975,For Sale,"545 Ingalls St in O'Kane Park, Lakewood, 80226",336000.0,39.724723,-105.064216,80226.0,1662.0,4.0,2,202.16606498194946
5976,For Sale,"5470 W 5th Ave in North Alameda, Lakewood, 80226",364988.0,39.723866,-105.057425,80226.0,1794.0,4.0,2,203.44927536231884
5977,For Sale,"395 Ingalls St in O'Kane Park, Lakewood, 80226",390000.0,39.7229,-105.064194,80226.0,1612.0,3.0,2,241.93548387096774
5978,For Sale,"452 Vance St in North Alameda, Lakewood, 80226",309900.0,39.723428,-105.078435,80226.0,1938.0,2.0,3,159.90712074303406
5979,For Sale,"80 Yarrow St in West Alameda Heights, Lakewood, 80226",430000.0,39.718243,-105.083538,80226.0,2438.0,4.0,1,176.3740771123872
5981,For Sale,"9645 W Ohio Dr in Belmar Park, Lakewood, 80226",580000.0,39.701015,-105.105661,80226.0,2791.0,4.0,4,207.81082049444643
5982,For Sale,"534 S Vance St in South Alameda, Lakewood, 80226",495000.0,39.706378,-105.079533,80226.0,2367.0,3.0,3,209.1254752851711
5983,For Sale,"406 S Reed Ct in South Alameda, Lakewood, 80226",495000.0,39.708878,-105.073328,80226.0,2132.0,3.0,4,232.1763602251407
5984,For Sale,"125 S Kendall St in North Alameda, Lakewood, 80226",444000.0,39.714514,-105.066577,80226.0,2428.0,4.0,2,182.8665568369028
5985,For Sale,"5300 W 4th Ave in North Alameda, Lakewood, 80226",374900.0,39.722931,-105.055083,80226.0,1794.0,4.0,2,208.97435897435898
5987,For Sale,"9110 W 4th Pl in Creighton, Lakewood, 80226",484999.0,39.722188,-105.099115,80226.0,2912.0,5.0,3,166.5518543956044
5988,For Sale,"75 S Garrison St in Creighton, Lakewood, 80226",385000.0,39.71674,-105.100643,80226.0,2044.0,3.0,1,188.35616438356163
5989,For Sale,"7016 W Virginia Pl in South Alameda, Lakewood, 80226",492000.0,39.707442,-105.074414,80226.0,2039.0,3.0,4,241.29475232957333
5990,For Sale,"42 Harlan St in North Alameda, Lakewood, 80226",299900.0,39.717724,-105.062423,80226.0,1273.0,3.0,3,235.58523173605656
5991,For Sale,"7232 W Maple Dr in North Alameda, Lakewood, 80226",380000.0,39.714893,-105.077361,80226.0,2890.0,2.0,4,131.4878892733564
5992,For Sale,"14 Quay St in O'Kane Park, Lakewood, 80226",375000.0,39.716745,-105.072776,80226.0,1665.0,4.0,2,225.22522522522522
5996,For Sale,"5995 W Hampden Ave Unit E1 in Seven Springs Condominiums, Denver, 80227",175000.0,39.654167,-105.062521,80227.0,850.0,2.0,1,205.88235294117646
5997,For Sale,"2621 S Ingalls Ct in Thraemoor West, Lakewood, 80227",665000.0,39.668531,-105.063257,80227.0,4052.0,3.0,3,164.11648568608095
5998,For Sale,"9640 W LA Salle Ave in Carmody, Lakewood, 80227",459900.0,39.669268,-105.105917,80227.0,3095.0,2.0,2,148.59450726978997
5999,For Sale,"5725 W Atlantic Pl Apt 202 in Lakewood Estates, Lakewood, 80227",219500.0,39.681239,-105.058195,80227.0,644.0,1.0,1,340.83850931677017
6000,For Sale,"10660 W Warren Dr in Carmody Estates, Lakewood, 80227",465000.0,39.677996,-105.11827,80227.0,2160.0,3.0,3,215.27777777777777
6001,For Sale,"2428 S Holland Ct in Country Village, Lakewood, 80227",439900.0,39.672555,-105.10108,80227.0,2751.0,3.0,3,159.9054889131225
6002,For Sale,"3305 S Ammons St Apt 103 in Snowbird Condominiums, Lakewood, 80227",194900.0,39.657868,-105.08654,80227.0,812.0,1.0,1,240.02463054187191
6003,For Sale,"10102 W Dartmouth Ave in Pheasant Creek, Lakewood, 80227",279900.0,39.660285,-105.113622,80227.0,1131.0,2.0,3,247.48010610079575
6004,For Sale,"7505 W Yale Ave Unit 1503 in The Village, Denver, 80227",360000.0,39.668784,-105.076943,80227.0,2002.0,3.0,4,179.82017982017982
6005,For Sale,"10769 W Dartmouth Ave in Bear Creek, Lakewood, 80227",275000.0,39.659642,-105.115662,80227.0,1624.0,3.0,2,169.33497536945814
6006,For Sale,"3180 S Dover Ct in Bear Creek, Lakewood, 80227",410000.0,39.658602,-105.093071,80227.0,1358.0,3.0,2,301.9145802650957
6007,For Sale,"2703 S Webster St in Southwest Denver, Denver, 80227",475000.0,39.667523,-105.078996,80227.0,2382.0,5.0,3,199.41225860621327
6008,For Sale,"2029 S Balsam St in Carmody, Lakewood, 80227",239900.0,39.681162,-105.089718,80227.0,731.0,1.0,1,328.18057455540355
6009,For Sale,"3421 S Ammons St Apt 29-3 in Bear Creek, Lakewood, 80227",319900.0,39.655953,-105.09039,80227.0,1973.0,3.0,3,162.13887480993412
6010,For Sale,"3275 S Ammons St Apt 105 in Bear Creek, Lakewood, 80227",275000.0,39.657999,-105.085396,80227.0,1072.0,2.0,2,256.52985074626866
6011,For Sale,"5731 W Asbury Pl in Thraemoor, Lakewood, 80227",380000.0,39.679922,-105.058914,80227.0,2366.0,3.0,3,160.60862214708368
6012,For Sale,"10331 W Girton Dr Unit 101 in Bear Creek, Lakewood, 80227",314900.0,39.655163,-105.114061,80227.0,1334.0,3.0,2,236.0569715142429
6013,For Sale,"10366 W Dartmouth Ave in Bear Creek, Lakewood, 80227",289000.0,39.657595,-105.113471,80227.0,1595.0,3.0,2,181.19122257053291
6014,For Sale,"8911 W Yale Ave in Carmody, Lakewood, 80227",290000.0,39.667988,-105.096945,80227.0,1384.0,2.0,2,209.53757225433526
6015,For Sale,"8759 W Cornell Ave Unit 22-4 in Bear Creek, Lakewood, 80227",280000.0,39.661309,-105.09354,80227.0,1583.0,2.0,2,176.87934301958308
6016,For Sale,"2567 S Flower Ct in Carmody, Lakewood, 80227",479900.0,39.669895,-105.100758,80227.0,2480.0,3.0,3,193.50806451612902
6017,For Sale,"3447 S Ammons St Apt 8-2 in Bear Creek, Lakewood, 80227",289500.0,39.654632,-105.089325,80227.0,1322.0,2.0,3,218.98638426626323
6018,For Sale,"2035 S Owens Ct in Green Mountain, Lakewood, 80227",650000.0,39.679673,-105.121493,80227.0,4072.0,4.0,3,159.62671905697445
6019,For Sale,"10254 W Dartmouth Ave in Bear Creek, Lakewood, 80227",275000.0,39.660163,-105.113909,80227.0,1415.0,2.0,2,194.34628975265016
6020,For Sale,"1911 S Balsam St in Carmody, Lakewood, 80227",279900.0,39.68188,-105.089119,80227.0,900.0,2.0,1,311.0
6021,For Sale,"8045 W Eastman Pl Apt 105 in Bear Creek, Lakewood, 80227",235000.0,39.658768,-105.084075,80227.0,916.0,2.0,2,256.55021834061137
6022,For Sale,"8743 W Cornell Ave Apt 12 in Bear Creek, Lakewood, 80227",316800.0,39.661123,-105.092467,80227.0,1587.0,2.0,3,199.6219281663516
6023,For Sale,"9313 W Girton Pl in Bear Creek, Lakewood, 80227",399900.0,39.655826,-105.102018,80227.0,1908.0,4.0,2,209.59119496855345
6024,For Sale,"1932 S Routt Ct in Green Mountain, Lakewood, 80227",934900.0,39.680898,-105.129949,80227.0,4934.0,4.0,4,189.48115119578435
6025,For Sale,"7938 W Harvard Dr in Carmody, Lakewood, 80227",469973.0,39.670697,-105.085696,80227.0,2193.0,4.0,3,214.30597355221158
6026,For Sale,"10171 Morrison Rd in Carmody, Lakewood, 80227",487450.0,39.668505,-105.111871,80227.0,1774.0,3.0,3,274.77452085682074
6027,For Sale,"9364 W Girton Pl in Bear Creek, Lakewood, 80227",375000.0,39.655479,-105.10285,80227.0,1818.0,4.0,2,206.27062706270627
6028,For Sale,"5760 W Asbury Pl in Thraemoor, Lakewood, 80227",335000.0,39.679565,-105.059482,80227.0,2903.0,3.0,2,115.39786427833276
6029,For Sale,"3036 S Flower Ct in Bear Creek, Lakewood, 80227",650000.0,39.660681,-105.100595,80227.0,3800.0,5.0,4,171.05263157894737
6030,For Sale,"10573 W Dartmouth Ave in Bear Creek, Lakewood, 80227",270000.0,39.658376,-105.114568,80227.0,1276.0,2.0,2,211.59874608150471
6031,For Sale,"3355 S Flower St Unit 161 in Bear Creek, Lakewood, 80227",219000.0,39.654359,-105.100546,80227.0,860.0,2.0,1,254.65116279069767
6032,For Sale,"7505 W Yale Ave Unit 1501 in Southwest Denver, Denver, 80227",399900.0,39.668921,-105.076933,80227.0,2343.0,3.0,3,170.6786171574904
6033,For Sale,"10167 Morrison Rd in Carmody, Lakewood, 80227",479950.0,39.668513,-105.111856,80227.0,1530.0,3.0,3,313.6928104575163
6034,For Sale,"10159 Morrison Rd in Carmody, Lakewood, 80227",454950.0,39.668527,-105.111826,80227.0,1525.0,3.0,3,298.327868852459
6035,For Sale,"6905 W Dartmouth Ave in Southwest Denver, Denver, 80227",475000.0,39.661942,-105.073999,80227.0,2762.0,4.0,3,171.9768283852281
6037,For Sale,"10535 W Dartmouth Ave in Bear Creek, Lakewood, 80227",275000.0,39.659373,-105.114846,80227.0,1624.0,2.0,1,169.33497536945814
6038,For Sale,"8280 W Baker Ave in Carmody, Lakewood, 80227",525000.0,39.672284,-105.089939,80227.0,2865.0,4.0,4,183.2460732984293
6039,For Sale,"2895 S Ingalls Way in Southwest Denver, Denver, 80227",415000.0,39.662023,-105.064196,80227.0,2038.0,4.0,2,203.63101079489695
6040,For Sale,"10285 W Warren Dr in Carmody, Lakewood, 80227",465000.0,39.677087,-105.112808,80227.0,2120.0,3.0,2,219.33962264150944
6041,For Sale,"6650 W Lakeridge Rd in Thraemoor, Lakewood, 80227",3250000.0,39.671185,-105.070453,80227.0,8987.0,8.0,8,361.6334705685991
6042,For Sale,"10090 W Warren Ave in Carmody, Lakewood, 80227",360000.0,39.67746,-105.110815,80227.0,1000.0,2.0,1,360.0
6043,For Sale,"3403 S Ammons St Apt 18-3 in Bear Creek, Lakewood, 80227",299900.0,39.654864,-105.087517,80227.0,1332.0,3.0,3,225.15015015015015
6044,For Sale,"2557 S Dover St Unit 29 in Carmody, Lakewood, 80227",270000.0,39.669352,-105.09473,80227.0,1056.0,2.0,2,255.6818181818182
6045,For Sale,"7309 W Hampden Ave Apt 5904 in Southwest Denver, Lakewood, 80227",219900.0,39.654276,-105.078801,80227.0,946.0,2.0,1,232.4524312896406
6046,For Sale,"1939 S Teller St in Thraemoor, Lakewood, 80227",665000.0,39.681443,-105.077065,80227.0,3322.0,3.0,3,200.18061408789885
6048,For Sale,"7180 W Warren Ave in Thraemoor, Lakewood, 80227",829900.0,39.676545,-105.076627,80227.0,4790.0,5.0,4,173.25678496868477
6049,For Sale,"5702 W Asbury Pl Apt 102 in Thraemoor, Lakewood, 80227",249900.0,39.680266,-105.058219,80227.0,1048.0,2.0,2,238.45419847328245
6050,For Sale,"7270 W Yale Ave in Southwest Denver, Denver, 80227",399900.0,39.667391,-105.07699,80227.0,2196.0,4.0,3,182.10382513661202
6051,For Sale,"10848 W Evans Ave Unit 42 in Carmody, Lakewood, 80227",340000.0,39.678371,-105.118974,80227.0,1931.0,3.0,3,176.07457276022785
6052,For Sale,"11300 W Bear Creek Dr in Bear Creek Ranchettes, Lakewood, 80227",839000.0,39.655451,-105.125082,80227.0,3417.0,4.0,4,245.53702077846063
6053,For Sale,"2841 S Reed St in Southwest Denver, Denver, 80227",475000.0,39.664231,-105.074314,80227.0,2234.0,4.0,3,212.6230975828111
6054,For Sale,"7317 W Adriatic Cir in Thraemoor, Lakewood, 80227",450000.0,39.677434,-105.076822,80227.0,2414.0,2.0,3,186.4125932062966
6059,For Sale,"2441 S Garland Ct in Country Village, Lakewood, 80227",485000.0,39.672458,-105.099623,80227.0,1774.0,4.0,2,273.3934611048478
6060,For Sale,"1915 S Routt Ct in Green Mountain, Lakewood, 80227",760000.0,39.681148,-105.129106,80227.0,4303.0,4.0,4,176.62096211945155
6061,For Sale,"8789 W Cornell Ave Apt 7 in Bear Creek, Lakewood, 80227",367000.0,39.66223,-105.091002,80227.0,2096.0,2.0,4,175.09541984732823
6062,For Sale,"2991 S Depew St in Southwest Denver, Denver, 80227",385000.0,39.659723,-105.054684,80227.0,1577.0,3.0,2,244.13443246670894
6063,For Sale,"6725 W Yale Ave in Thraemoor, Lakewood, 80227",429400.0,39.669065,-105.070248,80227.0,2083.0,3.0,3,206.14498319731157
6064,For Sale,"3289 S Estes St in Bear Creek, Lakewood, 80227",250000.0,39.65708,-105.09606,80227.0,1008.0,2.0,1,248.015873015873
6065,For Sale,"5995 W Hampden Ave Unit H12 in Southwest Denver, Denver, 80227",145000.0,39.654167,-105.062521,80227.0,617.0,1.0,1,235.00810372771474
6066,For Sale,"2740 S Reed St in Southwest Denver, Denver, 80227",465000.0,39.666234,-105.073187,80227.0,1784.0,4.0,2,260.6502242152466
6067,For Sale,"6657 W Hamilton Dr in Southwest Denver, Lakewood, 80227",599000.0,39.654583,-105.069883,80227.0,4194.0,4.0,4,142.82308059132095
6068,For Sale,"2713 S Depew St in Southwest Denver, Denver, 80227",424900.0,39.667043,-105.058293,80227.0,2108.0,4.0,4,201.56546489563567
6071,For Sale,"3351 S Field St Apt 139 in Bear Creek, Lakewood, 80227",220000.0,39.654325,-105.097021,80227.0,944.0,2.0,2,233.05084745762713
6072,For Sale,"1848 S Zinnia Ct in Green Mountain, Lakewood, 80228",615000.0,39.682578,-105.145682,80228.0,2933.0,5.0,3,209.68291851346743
6073,For Sale,"1464 S Urban Way in Green Mountain, Lakewood, 80228",490000.0,39.689828,-105.130332,80228.0,2052.0,4.0,2,238.7914230019493
6074,For Sale,"Big Sky 3 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,2486.0,3.0,2,241.35156878519712
6075,For Sale,"Harvest 10 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,3447.0,4.0,3,174.06440382941688
6076,For Sale,"Big Sky 4 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,2640.0,3.0,2,227.27272727272728
6077,For Sale,"Harvest 8 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,3294.0,4.0,3,182.14936247723134
6078,For Sale,"Big Sky 5 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,1956.0,3.0,2,306.7484662576687
6079,For Sale,"Harvest 9 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,3423.0,4.0,3,175.28483786152498
6080,For Sale,"Harvest 11 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,2640.0,3.0,2,227.27272727272728
6081,For Sale,"Big Sky 2 in Rooney Valley, Lakewood, 80228",600000.0,39.674474,-105.181475,80228.0,2392.0,3.0,2,250.83612040133778
6082,For Sale,"15102 W Harvard Cir in Solterra, Lakewood, 80228",639500.0,39.670328,-105.167854,80228.0,2111.0,3.0,3,302.936996684036
6083,For Sale,"452 S Alkire St in Green Mountainside, Lakewood, 80228",495000.0,39.708546,-105.147517,80228.0,2908.0,4.0,3,170.2200825309491
6084,For Sale,"420 Wright St Apt 303 in Union Square, Lakewood, 80228",239900.0,39.721233,-105.139902,80228.0,1128.0,2.0,1,212.67730496453902
6085,For Sale,"12867 W Arizona Pl in Green Mountain, Lakewood, 80228",489900.0,39.695175,-105.142442,80228.0,1918.0,4.0,3,255.42231491136602
6086,For Sale,"413 S Union Blvd in Foothills, Lakewood, 80228",395000.0,39.708395,-105.132338,80228.0,2308.0,4.0,6,171.14384748700172
6087,For Sale,"12478 W Nevada Pl Apt 207 in Foothills, Lakewood, 80228",175000.0,39.698842,-105.139515,80228.0,435.0,1.0,1,402.2988505747126
6088,For Sale,"14881 W Warren Ave in Solterra, Lakewood, 80228",1145000.0,39.677713,-105.167463,80228.0,4578.0,5.0,5,250.10921799912626
6089,For Sale,"218 Wright St Apt 106 in Union Square, Lakewood, 80228",249000.0,39.719639,-105.139306,80228.0,1022.0,2.0,2,243.6399217221135
6090,For Sale,"1423 S Youngfield Ct in Green Mountain, Lakewood, 80228",450000.0,39.690473,-105.142664,80228.0,2852.0,4.0,3,157.78401122019636
6091,For Sale,"212 Wright St Apt 104 in Union Square, Lakewood, 80228",299900.0,39.719028,-105.140206,80228.0,1972.0,2.0,3,152.079107505071
6092,For Sale,"2549 S Loveland St in Solterra, Lakewood, 80228",810000.0,39.670622,-105.173896,80228.0,3781.0,4.0,4,214.22903993652474
6093,For Sale,"220 Wright St Apt 106 in Union Square, Lakewood, 80228",250000.0,39.719866,-105.139686,80228.0,1022.0,2.0,2,244.61839530332682
6094,For Sale,"314 Wright St Apt 105 in Union Square, Lakewood, 80228",242000.0,39.720157,-105.140005,80228.0,988.0,2.0,1,244.93927125506073
6095,For Sale,"13795 W Center Dr in Foothills, Lakewood, 80228",650000.0,39.704949,-105.154632,80228.0,2990.0,3.0,2,217.3913043478261
6096,For Sale,"1947 S Xenon St in Green Mountain, Lakewood, 80228",479000.0,39.680055,-105.13674,80228.0,2388.0,3.0,3,200.5862646566164
6097,For Sale,"12472 W Nevada Pl Apt 209 in Foothills, Lakewood, 80228",180000.0,39.699112,-105.139291,80228.0,680.0,1.0,1,264.70588235294116
6098,For Sale,"1853 S Beech St in Green Mountain, Lakewood, 80228",480000.0,39.683819,-105.150527,80228.0,1918.0,3.0,3,250.2606882168926
6099,For Sale,"13351 W Alameda Pkwy Unit 401 in Foothills, Lakewood, 80228",645000.0,39.694477,-105.149756,80228.0,2357.0,3.0,4,273.6529486635554
6100,For Sale,"14026 W Bates Ct in Green Mountain, Lakewood, 80228",679500.0,39.666645,-105.152836,80228.0,3824.0,5.0,4,177.69351464435147
6101,For Sale,"12586 W Virginia Ave in Foothills, Lakewood, 80228",288000.0,39.706444,-105.139968,80228.0,1538.0,3.0,3,187.2561768530559
6102,For Sale,"1697 S Cole St Unit B5 in Green Mountain, Lakewood, 80228",289900.0,39.683546,-105.154808,80228.0,1057.0,2.0,3,274.26679280983916
6103,For Sale,"2277 S Loveland St in Solterra, Lakewood, 80228",1149900.0,39.673697,-105.170402,80228.0,5153.0,5.0,5,223.15156219677857
6104,For Sale,"12129 W Dakota Dr in Foothills, Lakewood, 80228",425000.0,39.704263,-105.133807,80228.0,2394.0,4.0,3,177.52715121136174
6105,For Sale,"12222 W Dakota Dr in Foothills, Lakewood, 80228",449000.0,39.701636,-105.134859,80228.0,2366.0,5.0,3,189.77176669484362
6106,For Sale,"15435 W Baltic Ave in Solterra, Lakewood, 80228",779000.0,39.674538,-105.177527,80228.0,3765.0,4.0,3,206.90571049136787
6107,For Sale,"324 Wright St Apt 206 in Union Square, Lakewood, 80228",236900.0,39.720681,-105.140712,80228.0,1043.0,2.0,2,227.13326941514862
6108,For Sale,"441 Wright St Apt 323 in Telluride, Lakewood, 80228",250000.0,39.723213,-105.140726,80228.0,1036.0,2.0,1,241.3127413127413
6109,For Sale,"13860 W Dakota Pl in Foothills, Lakewood, 80228",499900.0,39.708561,-105.154993,80228.0,1972.0,4.0,2,253.49898580121703
6110,For Sale,"857 S Van Gordon Ct Apt H105 in Foothills, Lakewood, 80228",215000.0,39.701249,-105.137821,80228.0,850.0,2.0,2,252.94117647058823
6111,For Sale,"12063 W Virginia Ave in Foothills, Lakewood, 80228",489000.0,39.707117,-105.133226,80228.0,2394.0,4.0,3,204.26065162907267
6112,For Sale,"1858 S Van Gordon Ct in Green Mountain, Lakewood, 80228",440000.0,39.682801,-105.133214,80228.0,2379.0,4.0,3,184.95166036149644
6113,For Sale,"12948 W Virginia Ave in Foothills, Lakewood, 80228",339900.0,39.705333,-105.144063,80228.0,2364.0,4.0,4,143.78172588832487
6114,For Sale,"676 S Youngfield Ct in Foothills, Lakewood, 80228",349500.0,39.703498,-105.14408,80228.0,2364.0,2.0,4,147.84263959390864
6115,For Sale,"12970 W Auburn Ave in Bear Creek Village, Lakewood, 80228",1095000.0,39.672904,-105.144513,80228.0,5517.0,4.0,4,198.4774333877107
6116,For Sale,"445 Wright St Apt 311 in Telluride, Lakewood, 80228",259900.0,39.722618,-105.140931,80228.0,1071.0,2.0,1,242.6704014939309
6117,For Sale,"1477 S Yank St in Green Mountain, Lakewood, 80228",443000.0,39.690279,-105.143834,80228.0,1918.0,3.0,3,230.96976016684047
6118,For Sale,"12198 W Jewell Dr in Green Mountain, Lakewood, 80228",500000.0,39.681822,-105.132895,80228.0,2668.0,3.0,3,187.4062968515742
6119,For Sale,"14024 W Dartmouth Ave in Green Mountain, Lakewood, 80228",799950.0,39.663602,-105.155993,80228.0,5255.0,4.0,4,152.22645099904852
6120,For Sale,"15438 W Baltic Ave in Solterra, Lakewood, 80228",740000.0,39.674118,-105.177794,80228.0,3223.0,3.0,3,229.59975178405213
6121,For Sale,"2499 S Orion St in Rooney Valley, Lakewood, 80228",508000.0,39.670196,-105.178493,80228.0,2076.0,3.0,3,244.7013487475915
6122,For Sale,"433 Wright St Apt 304 in Telluride, Lakewood, 80228",250000.0,39.721968,-105.141547,80228.0,1036.0,2.0,1,241.3127413127413
